# QC Report for S3
# Generated by step3_normalization.py

## Summary Statistics
study_id: S3
n_samples: 289
n_samples_AD: 219
n_samples_Control: 70
n_genes_total: 30727
n_genes_variable: 29549
total_raw_counts: 153952928
mean_counts_per_sample: 532709.10
median_counts_per_sample: 468937.90
mean_detected_genes_per_sample: 22704.31
mean_zero_percent: 26.11

## Sample-level QC Metrics
sample_id	total_counts	mean_expression	median_expression	std_expression	min_expression	max_expression	zero_count	zero_percent	detected_genes
GSM3577759	613897.832149797	19.97910086079985	0.745320440828896	515.6482805819294	0.0	41524.3644630578	9031	29.39108927002311	21696
GSM3577760	296788.64388088306	9.658887749564977	0.910974870555439	80.08675643159968	0.0	7220.69582600527	7041	22.914700426335145	23686
GSM3577761	485186.94569746766	15.790247850342293	0.786003399953192	334.8768652321091	0.0	26303.9020396523	7858	25.573599765678395	22869
GSM3577762	468238.03576368134	15.238651211106887	0.779360493241715	310.8689042186666	0.0	28278.1725117772	7478	24.336902398541998	23249
GSM3577763	344259.9366112079	11.203825189937445	0.821584802224416	122.78388475019192	0.0	10894.4950312033	7672	24.968268949132685	23055
GSM3577764	309913.18853489007	10.086021692156413	0.845787977077955	111.56127174173321	0.0	10879.6181565212	6816	22.182445406320177	23911
GSM3577765	351946.02537545154	11.45396639357736	0.834139488988585	147.75788070988068	0.0	11524.3398366498	7641	24.8673804797084	23086
GSM3577766	467123.1106297518	15.202366343273075	0.785438285634111	315.0414561549187	0.0	25165.5812185481	8060	26.231002050314057	22667
GSM3577767	733082.6893711141	23.857932416803273	0.755567941387156	721.9256775378137	0.0	57195.7977321065	8433	27.444918150161097	22294
GSM3577768	342488.54385864694	11.14617580169385	0.789639902178533	100.42701105204252	0.0	6639.28108888949	7425	24.16441566049403	23302
GSM3577769	514367.97944847815	16.73993489271579	0.666735145001154	291.7774477249627	0.0	23110.7069636025	9988	32.50561395515345	20739
GSM3577770	503504.6284117313	16.386390744678337	0.744651556154759	341.84882804117524	0.0	30813.035910114	8100	26.36118072053894	22627
GSM3577771	508970.23710499005	16.564267162592834	0.67811211430701	280.7094787388373	0.0	20483.770175221	8541	27.79640055976828	22186
GSM3577772	550636.0646912208	17.920267669841532	0.749260607583374	426.89438544698385	0.0	35099.7985518942	8910	28.997298792592836	21817
GSM3577773	612161.9920104838	19.922608520535157	0.787451544015875	539.0638621721894	0.0	50168.1078242857	6644	21.622677124353174	24083
GSM3577774	532663.757427565	17.3353649047276	0.808583497187785	391.5197889289393	0.0	24877.2105524125	8139	26.488104924008198	22588
GSM3577775	348282.2454357246	11.334729893439796	0.891247269468788	175.9878058543056	0.0	12954.2790617288	7196	23.41914277345657	23531
GSM3577776	382843.4915195465	12.45951415756652	0.846475255791707	189.09622785493838	0.0	11251.8021988176	7745	25.2058450222931	22982
GSM3577777	428185.32635029254	13.93514909852223	0.813346886213771	262.2283046779736	0.0	18659.9246056577	7806	25.404367494386044	22921
GSM3577778	419794.65772607306	13.662077577572592	0.736914349440982	210.13178052990753	0.0	20036.1458123699	7912	25.749340970481988	22815
GSM3577779	343296.899370162	11.172483463083347	0.845989724629327	138.65667991189852	0.0	13095.246519433	7243	23.572102710970807	23484
GSM3577780	425095.6403106295	13.8345962935083	0.811862163235881	268.6270597015866	0.0	19703.9468484937	7581	24.672112474371076	23146
GSM3577781	447045.0106111581	14.54893125300739	0.86831290447001	305.375869868528	0.0	25682.4929542045	7855	25.56383636541153	22872
GSM3577782	474778.01059046993	15.451492517670776	0.724710590310126	252.26929829566484	0.0	16746.8857050153	9269	30.165652357861166	21458
GSM3577783	435367.7042265298	14.168897198767528	0.862365911423893	279.1600613787099	0.0	22099.899665607	7667	24.951996615354574	23060
GSM3577784	479001.5178756842	15.58894515818935	0.84008642162785	341.18961038196517	0.0	23836.8273836046	7661	24.93246981482084	23066
GSM3577785	432918.97414155863	14.089204092217223	0.848797613216007	261.89495895775866	0.0	19092.8638833631	7833	25.49223809678784	22894
GSM3577786	792826.7000077171	25.802281381446843	0.696962953317594	750.9331553257971	0.0	60085.53357682	7680	24.994304683177663	23047
GSM3577787	434804.5569569476	14.15056975809378	0.81286693897069	289.8272516159538	0.0	21873.7944029544	7833	25.49223809678784	22894
GSM3577788	910829.752649984	29.642651500308652	0.900550461090918	900.989897289001	0.0	60710.0690041676	8596	27.975396231327498	22131
GSM3577789	345710.4212538318	11.251030730427045	0.807003016385212	140.01339945778332	0.0	11958.6465462423	7694	25.039867217756374	23033
GSM3577790	468937.90308258584	15.261428160334098	0.684031381018657	284.59253083779606	0.0	23681.5420350347	7716	25.11146548638006	23011
GSM3577791	349023.82757123397	11.35886443750558	0.899279676635047	167.90272972722644	0.0	13693.12922505	7529	24.502880203078725	23198
GSM3577792	426468.8514488579	13.879286993486442	0.843008663162479	253.93852662426946	0.0	23556.4720776369	7684	25.00732255020015	23043
GSM3577793	1586767.9039403554	51.640833922620345	0.658230643562606	1858.2218634571786	0.0	137371.276457477	9994	32.52514075568718	20733
GSM3577794	735104.2152080135	23.923722303121476	0.726411598296891	680.6396335650044	0.0	64206.7880580353	8213	26.728935463924238	22514
GSM3577795	411443.0507557482	13.390277305163153	0.842956062242425	220.05275666263367	0.0	17194.2074816638	7771	25.29046115793927	22956
GSM3577796	1048043.4975410402	34.10822721193218	0.654559738408737	1076.8668067221297	0.0	71874.9096669046	9226	30.025710287369417	21501
GSM3577797	503202.2730485705	16.37655068990043	0.832951366757562	411.99036990118435	0.0	31193.4290548788	7743	25.199336088781855	22984
GSM3577798	494224.23944875295	16.084363571085785	0.718733276314159	322.25212761494066	0.0	26935.9207004685	8231	26.787515865525435	22496
GSM3577799	1170519.081824995	38.094154386207414	0.684229740487207	1238.779269956544	0.0	101231.701555335	9625	31.324242522862626	21102
GSM3577800	348710.5583128679	11.348669193636471	0.751305135910783	128.63814784141667	0.0	9939.69795068922	8463	27.542552152829757	22264
GSM3577801	365730.46562626795	11.90257641898877	0.928755557298027	204.88275481151027	0.0	19344.4884587872	7499	24.405246200410062	23228
GSM3577802	1235390.9160029446	40.205386663291065	0.721392496263497	1418.7265647343788	0.0	111145.101948518	9160	29.810915481498355	21567
GSM3577803	979956.494662654	31.89235833835565	0.894436546009006	1129.8012367103115	0.0	96986.5136898726	7911	25.74608650372636	22816
GSM3577804	298973.9762325881	9.730008664451073	0.956111471253392	97.29379959140823	0.0	7369.88562022919	6966	22.670615419663488	23761
GSM3577805	358715.8830497896	11.674289160991622	0.849789935503306	178.030137235178	0.0	13745.5947737624	7340	23.88778598626615	23387
GSM3577806	689136.0131088988	22.427702447648606	0.746689549037771	589.0711612359094	0.0	40117.0436577424	8719	28.375695642269015	22008
GSM3577807	733302.8035282295	23.86509595887101	0.664754947365613	671.5388085854056	0.0	47545.0023865678	7796	25.371822826829828	22931
GSM3577808	330776.47227961314	10.765010325759532	0.854311950871874	143.9083423903721	0.0	14391.6794856363	7503	24.418264067432553	23224
GSM3577809	411807.9649652565	13.402153316798142	0.80582399741483	204.1126643507888	0.0	17346.7797783315	7625	24.815309011618446	23102
GSM3577810	921924.3440663738	30.003721289627162	0.689208551876092	961.6714961436771	0.0	67549.9664662475	7908	25.736323103459497	22819
GSM3577811	437525.5231748486	14.239122699087076	0.855666506498085	264.07938344919893	0.0	24386.2225823553	7634	24.844599212419045	23093
GSM3577812	292779.8406014367	9.528422579537107	0.898199973824772	78.39369769413784	0.0	6084.47994513585	7103	23.116477365183716	23624
GSM3577813	654043.8812792749	21.28564068341442	0.736531099879823	518.8719160553036	0.0	47595.7780513292	8558	27.85172649461386	22169
GSM3577814	346383.2085918626	11.272926370679292	0.895246529006313	147.10086360821165	0.0	10410.5788218142	7600	24.733947342727895	23127
GSM3577815	414719.68950726965	13.49691442403325	0.832259065187553	212.65389798390555	0.0	18329.8473220772	7728	25.15051908744752	22999
GSM3577816	586485.7699026505	19.086984407936033	0.76902944516726	477.5903656515378	0.0	31220.2647404717	8233	26.794024799036677	22494
GSM3577817	455781.87238164543	14.833269514812557	0.769642495065175	272.7010704359263	0.0	18917.673383503	8196	26.67360952907866	22531
GSM3577818	406607.0863528426	13.232892451356873	0.892085282577801	224.2108901041054	0.0	16970.2991263484	7383	24.027728056757898	23344
GSM3577819	503580.3899252891	16.38885637795063	0.644537391347306	261.1383170839516	0.0	23884.3187510839	8223	26.761480131480457	22504
GSM3577820	477051.53449431714	15.525483597302605	0.726657074440624	271.58508680832676	0.0	28766.9216809021	7155	23.285709636476064	23572
GSM3577821	442816.3304133881	14.411310261769392	0.749648819700808	253.29970259909402	0.0	17331.1678887966	8150	26.523904058320046	22577
GSM3577822	562964.6693236873	18.321498009037242	0.729153811230573	405.1476038832609	0.0	28527.2334780169	8208	26.712663130146126	22519
GSM3577823	696063.2005727845	22.653145460760392	0.785549225844837	651.4979993569433	0.0	41492.0799012422	8749	28.473329644937678	21978
GSM3577824	817216.3272854066	26.596033693019386	0.837879551022316	812.8050981441411	0.0	53918.908597743	8408	27.363556481270546	22319
GSM3577825	448083.3148456106	14.582722519139864	0.850742157060957	293.97820087862937	0.0	24906.4126451717	7500	24.408500667165686	23227
GSM3577826	327875.7459796341	10.670607152655128	0.848353589009981	147.06396379530767	0.0	13661.8657789686	7381	24.021219123246656	23346
GSM3577827	498057.2576014964	16.20910787260378	0.760691129212847	329.46435057268957	0.0	23470.5099574197	8362	27.21385101051193	22365
GSM3577828	338732.83750819066	11.023947587079462	0.856422132357649	138.57237207481398	0.0	11095.255631176	7345	23.90405832004426	23382
GSM3577829	765405.9248293927	24.9098813691344	0.768475130016182	707.2136238789822	0.0	45358.7783006044	8419	27.399355615582387	22308
GSM3577830	471994.27329553454	15.36089671284325	0.780694945247486	295.2631601852092	0.0	24262.5638221398	7838	25.508510430565952	22889
GSM3577831	444462.8846356607	14.464896821546544	0.826349025042908	267.1283144990682	0.0	18770.9444256597	7764	25.26767989064992	22963
GSM3577832	848162.1513239797	27.603155248608054	0.82285808046481	849.1364911116387	0.0	63208.7904669918	9083	29.560321541315453	21644
GSM3577833	653752.495567941	21.276157632308426	0.809455580071878	616.7538319609743	0.0	37833.5123250612	7261	23.630683112572004	23466
GSM3577834	402937.1812003184	13.113456608205109	0.888667261760486	197.90891751224552	0.0	15394.9925050185	6288	20.46408695935171	24439
GSM3577835	420188.2100901002	13.67488560842582	0.790048793943104	226.62926157574202	0.0	14965.6887207429	7908	25.736323103459497	22819
GSM3577836	476169.17361312325	15.496767455759535	0.788704850089318	348.58992817325185	0.0	27547.4576091755	8222	26.758225664724833	22505
GSM3577837	326851.15709204733	10.637262247926818	0.851574858977756	123.50473648139005	0.0	10180.6580500738	7271	23.663227780128228	23456
GSM3577838	531372.1457210451	17.29332983112719	0.878271153820901	422.35356557237014	0.0	32055.7781509229	7720	25.124483353402542	23007
GSM3577839	427586.68639413675	13.915666560163269	0.910377959326744	267.7065055619915	0.0	20205.0760994906	7335	23.87151365248804	23392
GSM3577840	425131.9659324215	13.835778498793292	0.819770796795743	251.52877420058218	0.0	24095.0804316621	7831	25.4857291632766	22896
GSM3577841	464392.1386533154	15.113487768194597	0.968182792236169	328.27057356847723	0.0	25535.2260874436	7570	24.636313340059232	23157
GSM3577842	505257.0592906885	16.443423025049256	0.706627250756226	327.94832106148954	0.0	28286.2186272837	8349	27.17154294268884	22378
GSM3577843	344410.6683814528	11.208730705290227	0.794228881736887	149.796062598011	0.0	9734.02218151324	7900	25.71028736941452	22827
GSM3577844	681060.8390122157	22.16489859121345	0.857249003555854	652.3557772677129	0.0	40731.9369577758	7491	24.379210466365087	23236
GSM3577845	356571.22856445704	11.604492093743517	0.863740181081153	177.91052562160596	0.0	13906.5837289132	7698	25.052885084778858	23029
GSM3577846	428870.5183484082	13.957448444313087	0.804044728164111	264.2909758274014	0.0	18753.3382914489	7676	24.981286816155173	23051
GSM3577847	767111.2823751618	24.965381663525946	0.792243533279889	769.3654707217651	0.0	50816.3145208942	9114	29.66121001073974	21613
GSM3577848	457548.54202336015	14.89076519098383	0.851447183736805	339.49813371818396	0.0	28803.0223112387	7298	23.751098382530024	23429
GSM3577849	309114.93518030003	10.060042802105642	0.902370874376278	89.43181158710763	0.0	8378.53375505935	7273	23.66973671363947	23454
GSM3577850	651109.3565775752	21.190137552562085	0.854217400530784	609.2666839064893	0.0	50934.2951206075	8001	26.038988511732352	22726
GSM3577851	496104.5335880602	16.145557118757452	0.75844732191771	358.0257574358887	0.0	30240.1242766175	8273	26.92420346926156	22454
GSM3577852	475126.485680806	15.462833523637388	0.790836325480868	321.2949468728284	0.0	27116.0060042543	8017	26.091059979822305	22710
GSM3577853	827222.4421028057	26.921679373281012	0.690879933463561	713.4534825694675	0.0	50965.0421318557	9331	30.367429296709737	21396
GSM3577854	485865.53192534903	15.812332213536923	0.891905641128449	360.8598672550764	0.0	26434.5348307679	7888	25.671233768347058	22839
GSM3577855	350724.8646554251	11.414224123911383	0.916907458151183	159.4547910658693	0.0	11927.3661205944	7391	24.053763790802876	23336
GSM3577856	559627.8828311466	18.212903401931413	0.748060650829709	382.3340562753725	0.0	27100.1402709243	8674	28.22924463826602	22053

## Gene-level QC Metrics (first 1000 genes)
gene_id	mean_expression	median_expression	std_expression	variance	cv	zero_count	detected_samples
A1BG	4.767420507850185	3.98692167029665	2.55885561401317	6.547742053366717	0.5367379717815279	0	289
NAT2	0.09799926745448212	0.0752045697839016	0.11309411558540498	0.012790278980044941	1.1540302139292418	65	224
ADA	7.865097055978314	7.12936961173048	3.9793842494106957	15.835499004457924	0.5059548815594003	0	289
CDH2	12.354332989284098	12.1155925042801	3.2228703447315863	10.386893258950293	0.26086963557862974	0	289
AKT3	13.210665598647871	12.3943208042019	3.4837115054972654	12.136245853534023	0.26370446511444723	0	289
GAGE12F	0.0	0.0	0.0	0.0	0.0	289	0
RNA5-8SN5	0.0	0.0	0.0	0.0	0.0	289	0
RNA18SN5	0.0	0.0	0.0	0.0	0.0	289	0
RNA28SN5	0.00016254609962257057	0.0	0.0011801387744706253	1.3927275270090296e-06	7.260332774584493	283	6
LINC02584	0.002048740424967659	0.0	0.014105337767798789	0.00019896055354369093	6.884882826491527	280	9
ZBTB11-AS1	0.8152400678058305	0.79611784883466	0.2680865110049386	0.07187037738280105	0.32884363955083473	0	289
MED6	4.985845705294161	4.78347476490831	1.1036356807919894	1.218011715917198	0.22135375742175634	0	289
NR2E3	0.20616665676944684	0.188183250886909	0.11790982802162946	0.013902727544090237	0.5719151189102625	2	287
NAALAD2	3.7742857490331994	3.55212165665278	1.2277976393726988	1.5074870432491718	0.32530595747478974	0	289
SNORD116-1	0.09774073472909486	0.0	0.25023541114882875	0.06261776099282337	2.5601957243558577	235	54
SNORD116-2	0.09707710975670136	0.0	0.25159891737086915	0.06330201522219343	2.5917429762941717	241	48
SNORD116-3	0.0357892024913981	0.0	0.17300245102115905	0.029929848059328537	4.83392864266087	270	19
SNORD116-4	3.004973229052242	2.70098022897034	2.0809088796012287	4.330181765203242	0.6924883255141477	23	266
SNORD116-5	0.009005733726846609	0.0	0.05966559042832527	0.0035599826811606597	6.625289203305969	282	7
SNORD116-6	0.07867829197078437	0.0	0.22365659614264796	0.05002227299811553	2.8426722357635628	246	43
SNORD116-7	0.009005733726846609	0.0	0.05966559042832527	0.0035599826811606597	6.625289203305969	282	7
SNORD116-8	0.04059940511123571	0.0	0.16605381879494643	0.027573870736384905	4.090055466083461	266	23
SNORD116-9	0.0357892024913981	0.0	0.17300245102115905	0.029929848059328537	4.83392864266087	270	19
SNORD116-10	0.00146730274395527	0.0	0.024944146647239585	0.0006222104519589939	16.999999999999996	288	1
SNORD116-11	0.008149430054835394	0.0	0.06953628025570413	0.004835294271799829	8.532655632088698	284	5
SNORD116-12	0.21550878671974086	0.0	0.4168803356949137	0.17378921428910393	1.9344006434273473	203	86
SNORD116-13	0.06671719508675114	0.0	0.19598282978143555	0.03840926956913914	2.937516026064985	250	39
SNORD116-14	0.06556067065118704	0.0	0.28796218787182404	0.0829222216439277	4.392300826266948	259	30
SNORD116-15	0.05800477627327433	0.0	0.18378655379432962	0.033777497355596015	3.168472763837022	255	34
SNORD116-16	0.018582884138811644	0.0	0.09945344742984931	0.009890988205681801	5.351884383874184	278	11
SNORD116-17	0.016050049430954248	0.0	0.09257237807446007	0.008569645182360777	5.7677316492199875	278	11
SNORD116-18	0.04224145388918613	0.0	0.1518525631187784	0.02305920092574258	3.5948706575569087	265	24
SNORD116-20	0.3439717947445376	0.0	0.4629856570018513	0.21435571858943592	1.3459988989670022	145	144
SNORD116-21	0.4302902295166881	0.300494160767801	0.5566382669900248	0.3098461602776582	1.2936344560164745	136	153
SNORD116-22	0.29787841438770346	0.0	0.45670481186723505	0.20857928518268656	1.5331920334207607	173	116
SNORD116-23	0.1532531871792008	0.0	0.29546509005771915	0.0872996194428161	1.927953966218192	212	77
SNORD116-24	0.2136134125592238	0.0	0.36463557154916937	0.13295910003898942	1.7069881857164517	193	96
SNORD116-25	0.029153773125775453	0.0	0.1470739823351423	0.021630756279917746	5.044766648235701	275	14
SNORD115-2	0.027048486356731568	0.0	0.16697170391007643	0.02787954990663423	6.173051671282231	279	10
SNORD116-26	0.17797361151177868	0.0	0.33302749997722625	0.11090731574108142	1.8712184191148236	201	88
SNORD116-27	0.18259198437501634	0.0	0.37129527607803264	0.13786018203786246	2.033469745941576	210	79
SNORD115-3	0.012669821710405416	0.0	0.09640962751886376	0.009294816278326052	7.609391017687713	283	6
SNORD115-4	0.12128509204739035	0.0	0.3295037073567164	0.1085726931618206	2.7167700646009134	235	54
SNORD115-5	0.1311276598222148	0.0	0.4268229474082594	0.18217782843427377	3.2550184147795624	243	46
SNORD115-6	0.02749550773368674	0.0	0.12561544529957872	0.01577924009781145	4.568580675659906	274	15
SNORD115-7	0.009772922306781208	0.0	0.08568843917349982	0.007342508607990578	8.767944375659527	284	5
SNORD115-8	0.0142260636369454	0.0	0.09967180832807003	0.009934469375387531	7.006281630093384	282	7
SNORD115-9	0.017821099958464332	0.0	0.131647512764663	0.017331067617122106	7.387170997945923	282	7
SNORD115-10	0.009304757926191152	0.0	0.07723602225047463	0.005965403133075811	8.300701948738471	284	5
SNORD115-11	0.012848600108855317	0.0	0.07480902438557048	0.005596390129520879	5.8223482520879255	280	9
SNORD115-12	0.017821099958464332	0.0	0.131647512764663	0.017331067617122106	7.387170997945923	282	7
SNORD115-13	0.6166069779176243	0.307179853762019	0.918671532327673	0.8439573843092747	1.4898818294761547	139	150
SNORD115-14	0.03165325843789447	0.0	0.19233610249919458	0.036993176324580684	6.076344489985737	275	14
SNORD115-15	0.01622338783811764	0.0	0.11769721422301223	0.013852634235857631	7.2547864476541015	282	7
SNORD115-16	0.006174938552117052	0.0	0.08089339310758936	0.0065437410484589864	13.100274994616003	287	2
SNORD115-17	0.00647252516252418	0.0	0.05145378886280975	0.0026474923883386048	7.949569537516267	284	5
SNORD115-18	0.00647252516252418	0.0	0.05145378886280975	0.0026474923883386048	7.949569537516267	284	5
SNORD115-19	0.00647252516252418	0.0	0.05145378886280975	0.0026474923883386048	7.949569537516267	284	5
SNORD115-20	0.3904414493498491	0.0	0.659810725472808	0.4353501934489532	1.6899095282314522	179	110
SNORD115-21	0.20590199820002691	0.0	0.40955907767819527	0.167738638108614	1.9890971494133938	207	82
SNORD115-22	0.11666469113164142	0.0	0.28286914128618673	0.08001495109198468	2.424633696299804	236	53
SNORD115-23	0.02912004019395429	0.0	0.16587765665119153	0.027515396976090584	5.696340236701663	277	12
SNORD115-25	0.040822187477804604	0.0	0.14935568155625398	0.02230711961313315	3.6586888352678315	267	22
SNORD115-26	0.2305213303418061	0.0	0.41757397014114706	0.1743680205394396	1.8114331091269869	193	96
SNORD115-29	0.012848600108855317	0.0	0.07480902438557048	0.005596390129520879	5.8223482520879255	280	9
SNORD115-30	0.003989614091343766	0.0	0.03967193361577873	0.0015738623168147549	9.943802259435222	286	3
SNORD115-31	0.028128864704404153	0.0	0.14345240310632998	0.02057859195698099	5.099829111975129	276	13
SNORD115-32	0.033454743284463344	0.0	0.1424477439827769	0.020291359765782755	4.257923690268782	270	19
SNORD115-33	0.017763988710624064	0.0	0.11478022349908322	0.013174499706499497	6.4613992594150265	280	9
SNORD115-34	0.008673323791290105	0.0	0.06588433878223753	0.0043407460967726475	7.596204219701756	283	6
SNORD115-35	0.05897362373328641	0.0	0.18663009460061078	0.034830792210632934	3.164636710212389	258	31
SNORD115-36	0.012848600108855317	0.0	0.07480902438557048	0.005596390129520879	5.8223482520879255	280	9
SNORD115-37	0.022605188582342037	0.0	0.13165368853688164	0.01733269370536624	5.824047344587183	278	11
SNORD115-38	0.01509716003122746	0.0	0.10264287459716245	0.010535559705568819	6.79882006846669	282	7
SNORD115-39	0.011029596758622121	0.0	0.1022290102127831	0.010450770529085314	9.268608132284442	284	5
SNORD115-40	0.03024281659635253	0.0	0.15546886173276858	0.02417056696848271	5.1406872517131585	277	12
SNORD115-41	0.020032381716820494	0.0	0.10786484794894426	0.011634825423048865	5.384524390246313	278	11
SNORD115-42	0.020118357105462992	0.0	0.14419266632633262	0.0207915250222971	7.1672187530252245	281	8
SNORD115-43	0.012848600108855317	0.0	0.07480902438557048	0.005596390129520879	5.8223482520879255	280	9
SNORD115-44	0.011532924176783945	0.0	0.07511607062876152	0.005642424066705089	6.513185162525562	282	7
MIR675	0.0	0.0	0.0	0.0	0.0	289	0
SNORD116-28	0.1413265909275434	0.0	0.26801299447773397	0.07183096520892186	1.8964088266668888	213	76
SNORD116-29	0.03407853971934989	0.0	0.1368749315784141	0.018734746894595544	4.01645530312134	269	20
SNORD115-48	0.014787191320408984	0.0	0.08986100501445751	0.008075000222208358	6.076948831414196	281	8
PDZK1P1	0.0938619259700375	0.0843144839716713	0.06650304142112919	0.004422654518260425	0.7085198895488062	23	266
SNORD115-24	0.001514674971830993	0.0	0.02574947452112688	0.0006630354381141623	17.0	288	1
SNORD115-27	0.01780887941607083	0.0	0.15961445434350394	0.025476774035374503	8.96263322438283	283	6
SNORD115-28	0.00394286914980135	0.0	0.06702877554662295	0.0044928567512795585	17.0	288	1
SNORD115-45	1.4620009164895997	0.805197739360755	1.9929439127753878	3.971825439468473	1.3631618765059543	109	180
SNORD115-47	0.007239940757746574	0.0	0.0869205914788573	0.007555189223034402	12.00570479611373	287	2
DDTL	6.20187909382734	5.44132738495184	2.5443041732266654	6.4734837258986255	0.41024730323410896	0	289
TLX1NB	0.0008413707096420656	0.0	0.005209860164572599	2.7142642934400423e-05	6.192110213569198	280	9
NAALADL1	0.9753655508164294	0.921100079479853	0.4621414797453724	0.21357474730124246	0.4738136172212941	0	289
CDKN2B-AS1	0.09498065792787375	0.0837457852703726	0.05002089088334839	0.0025020895247638464	0.5266429184069579	2	287
GUSBP17	0.2256635622689987	0.157646382298027	0.23842644624659995	0.05684717026978281	1.0565571324376573	71	218
SIGLEC14	1.2965445685562595	1.14472158949453	0.9493685820854181	0.9013007046508772	0.7322298092248135	4	285
NINJ2-AS1	1.5961133720555558	1.51504462259102	0.5539377476930487	0.30684702831924765	0.34705413624826636	0	289
ACOT8	28.84128085810169	25.7343225653736	10.911630633886608	119.06368309037265	0.37833377399469637	0	289
ABI1	14.358311930335338	13.9216249185383	4.244776257389482	18.018125475297456	0.29563198501220644	0	289
GNPDA1	16.645288647103918	15.6970858034077	3.822141642622673	14.608766736270347	0.22962303169718118	0	289
MIMT1	0.6137593574143152	0.54151104280534	0.36456960185696796	0.13291099459814815	0.5939943684001009	1	288
KCNE3	1.4482007357251618	1.34400332617965	0.6740292299524578	0.4543154028303033	0.4654252779501242	0	289
ZBTB33	3.845615319533394	3.67174723095123	1.5310761361844587	2.344194134793531	0.3981355411206941	0	289
SNHG8	62.62418216707777	57.286697900843	22.922207886297358	525.4276143826328	0.3660280596582037	0	289
GTF2IP4	1.0390521095900465	1.00804247324928	0.4165557128661916	0.17351866192146106	0.4008997325750504	0	289
GS1-600G8.3	0.004888214218857983	0.0	0.012684846633431895	0.00016090533411368846	2.594985830305001	234	55
CDH3	1.0372859192270896	0.946554158701419	0.4252216150593358	0.18081342191366995	0.40993674663604823	0	289
TANK	6.29304424107056	6.43620199665878	1.6728832822035538	2.7985384758761347	0.2658305294098753	0	289
TTTY21B	0.0	0.0	0.0	0.0	0.0	289	0
TTTY1B	0.0	0.0	0.0	0.0	0.0	289	0
TTTY2B	6.585543355786921e-05	0.0	0.0011195423704837765	1.2533751193084335e-06	17.0	288	1
TTTY8B	0.0	0.0	0.0	0.0	0.0	289	0
TTTY7B	0.0	0.0	0.0	0.0	0.0	289	0
TTTY23B	0.0	0.0	0.0	0.0	0.0	289	0
FKBP6P1	0.03160715505683407	0.0	0.044924305834883424	0.0020181932547461406	1.421333421312461	157	132
HAVCR1P1	0.5419637288416	0.503860717750522	0.2712693785195212	0.07358707572236728	0.5005305043186852	0	289
POM121C	1.2655855939744571	1.25555549026279	0.18711794177835753	0.0350131241353688	0.14785087841489294	0	289
ZSCAN30	5.331003490027912	5.21421197639462	1.4774880033502704	2.182970800043969	0.2771500724233318	0	289
MCTS2	1.3085308530901683	1.31249265199501	0.5783876636116648	0.3345322894181603	0.442013011955943	2	287
GAGE8	0.0	0.0	0.0	0.0	0.0	289	0
ANKRD26P3	0.01608655699568297	0.0081890505458877	0.024223457010813704	0.0005867758695547396	1.5058198604781854	138	151
SRA1	14.128531504593367	12.7452467699021	5.021833022119208	25.218806902046932	0.35543913537557287	0	289
SNORD119	0.27725171662564013	0.0	0.4252327889128355	0.1808229247665881	1.5337426728614532	169	120
SNORD121A	0.026802256901536415	0.0	0.10691313883391569	0.01143041925532013	3.9889603038536277	271	18
SNORD125	1.0735479727584605	0.901674264238139	0.9405478672283275	0.8846302905477557	0.8761116327308673	59	230
SNORD19B	0.7678344141275496	0.645240613984624	0.739296060494628	0.5465586650628766	0.9628326718523704	87	202
SNORD105B	0.057638406466322525	0.0	0.27600182196847817	0.0761770057299195	4.788505423545027	267	22
SNORD123	0.17121287706995347	0.0	0.32969404534437363	0.10869816353553788	1.925638135323598	208	81
UCKL1-AS1	1.8855548060875937	1.603296308301	0.8741656858100891	0.7641656462478235	0.4636119210047929	0	289
SNORD127	0.15343162498103952	0.0	0.3186291089998854	0.10152450910206084	2.0766847059024522	212	77
SNORD126	0.017401049062451893	0.0	0.09563420025838677	0.009145900259061224	5.4958870534275395	278	11
SNORD11B	0.053561228851282956	0.0	0.1740148453179098	0.03028116639101608	3.248895685367413	255	34
SNORD12B	0.4179389720287894	0.227491348512792	0.5632095092568075	0.31720495131729387	1.3475879182140766	140	149
SNORD111B	0.0060275407763194155	0.0	0.06838325770668496	0.0046762699345788885	11.345133984882255	286	3
LIN28B-AS1	0.44262334629910505	0.38301959479089	0.3461237648697583	0.11980166060761574	0.7819826219375771	19	270
LINC00583	0.00027220199314132733	0.0	0.004627433883402564	2.1413144345262136e-05	16.999999999999996	288	1
TMEM170B	4.2156982841778765	3.99394079280989	1.500455955116501	2.2513680732445716	0.3559210963336557	0	289
FAM138E	0.0004974311112917536	0.0	0.005289314422351663	2.797684705849731e-05	10.633260168661568	286	3
SNORD58C	8.682365499177914	7.84009689098574	4.317583963031435	18.64153127782623	0.49728198650934974	3	286
SCARNA27	0.16869817773299062	0.0	0.2622709275373343	0.06878603943129363	1.5546755220583783	182	107
SNORA84	0.06681206978003233	0.0	0.1924167423513663	0.037024202737112086	2.8799697866697818	242	47
SNORA36C	0.006620365857918558	0.0	0.05881560868252533	0.0034592758246959495	8.88404205217398	284	5
SNORA38B	0.0942494597280555	0.0	0.2018979455812948	0.040762780429947486	2.1421655483633004	220	69
SNORA70B	0.08314167557486306	0.0	0.2060642197117645	0.04246246264541835	2.4784708545622056	234	55
